GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC05_EST_VC02,HC05_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC05_EST_VC03,HC05_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC05_EST_VC06,HC05_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC05_EST_VC07,HC05_MOE_VC07,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC05_EST_VC11,HC05_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC05_EST_VC12,HC05_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC05_EST_VC13,HC05_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC04_EST_VC14,HC04_MOE_VC14,HC05_EST_VC14,HC05_MOE_VC14,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC04_EST_VC16,HC04_MOE_VC16,HC05_EST_VC16,HC05_MOE_VC16,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC05_EST_VC18,HC05_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC05_EST_VC19,HC05_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20,HC05_EST_VC20,HC05_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC04_EST_VC21,HC04_MOE_VC21,HC05_EST_VC21,HC05_MOE_VC21,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC04_EST_VC24,HC04_MOE_VC24,HC05_EST_VC24,HC05_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC04_EST_VC25,HC04_MOE_VC25,HC05_EST_VC25,HC05_MOE_VC25,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC04_EST_VC28,HC04_MOE_VC28,HC05_EST_VC28,HC05_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC04_EST_VC29,HC04_MOE_VC29,HC05_EST_VC29,HC05_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC04_EST_VC30,HC04_MOE_VC30,HC05_EST_VC30,HC05_MOE_VC30,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC04_EST_VC33,HC04_MOE_VC33,HC05_EST_VC33,HC05_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC03_EST_VC34,HC03_MOE_VC34,HC04_EST_VC34,HC04_MOE_VC34,HC05_EST_VC34,HC05_MOE_VC34
Id,Id2,Geography,Total; Estimate; Total households,Total; Margin of Error; Total households,Married-couple family household; Estimate; Total households,Married-couple family household; Margin of Error; Total households,"Male householder, no wife present, family household; Estimate; Total households","Male householder, no wife present, family household; Margin of Error; Total households","Female householder, no husband present, family household; Estimate; Total households","Female householder, no husband present, family household; Margin of Error; Total households",Nonfamily household; Estimate; Total households,Nonfamily household; Margin of Error; Total households,Total; Estimate; Average household size,Total; Margin of Error; Average household size,Married-couple family household; Estimate; Average household size,Married-couple family household; Margin of Error; Average household size,"Male householder, no wife present, family household; Estimate; Average household size","Male householder, no wife present, family household; Margin of Error; Average household size","Female householder, no husband present, family household; Estimate; Average household size","Female householder, no husband present, family household; Margin of Error; Average household size",Nonfamily household; Estimate; Average household size,Nonfamily household; Margin of Error; Average household size,Total; Estimate; FAMILIES - Total families,Total; Margin of Error; FAMILIES - Total families,Married-couple family household; Estimate; FAMILIES - Total families,Married-couple family household; Margin of Error; FAMILIES - Total families,"Male householder, no wife present, family household; Estimate; FAMILIES - Total families","Male householder, no wife present, family household; Margin of Error; FAMILIES - Total families","Female householder, no husband present, family household; Estimate; FAMILIES - Total families","Female householder, no husband present, family household; Margin of Error; FAMILIES - Total families",Nonfamily household; Estimate; FAMILIES - Total families,Nonfamily household; Margin of Error; FAMILIES - Total families,Total; Estimate; FAMILIES - Average family size,Total; Margin of Error; FAMILIES - Average family size,Married-couple family household; Estimate; FAMILIES - Average family size,Married-couple family household; Margin of Error; FAMILIES - Average family size,"Male householder, no wife present, family household; Estimate; FAMILIES - Average family size","Male householder, no wife present, family household; Margin of Error; FAMILIES - Average family size","Female householder, no husband present, family household; Estimate; FAMILIES - Average family size","Female householder, no husband present, family household; Margin of Error; FAMILIES - Average family size",Nonfamily household; Estimate; FAMILIES - Average family size,Nonfamily household; Margin of Error; FAMILIES - Average family size,Total; Estimate; AGE OF OWN CHILDREN - Households with own children under 18 years,Total; Margin of Error; AGE OF OWN CHILDREN - Households with own children under 18 years,Married-couple family household; Estimate; AGE OF OWN CHILDREN - Households with own children under 18 years,Married-couple family household; Margin of Error; AGE OF OWN CHILDREN - Households with own children under 18 years,"Male householder, no wife present, family household; Estimate; AGE OF OWN CHILDREN - Households with own children under 18 years","Male householder, no wife present, family household; Margin of Error; AGE OF OWN CHILDREN - Households with own children under 18 years","Female householder, no husband present, family household; Estimate; AGE OF OWN CHILDREN - Households with own children under 18 years","Female householder, no husband present, family household; Margin of Error; AGE OF OWN CHILDREN - Households with own children under 18 years",Nonfamily household; Estimate; AGE OF OWN CHILDREN - Households with own children under 18 years,Nonfamily household; Margin of Error; AGE OF OWN CHILDREN - Households with own children under 18 years,Total; Estimate; AGE OF OWN CHILDREN - Under 6 years only,Total; Margin of Error; AGE OF OWN CHILDREN - Under 6 years only,Married-couple family household; Estimate; AGE OF OWN CHILDREN - Under 6 years only,Married-couple family household; Margin of Error; AGE OF OWN CHILDREN - Under 6 years only,"Male householder, no wife present, family household; Estimate; AGE OF OWN CHILDREN - Under 6 years only","Male householder, no wife present, family household; Margin of Error; AGE OF OWN CHILDREN - Under 6 years only","Female householder, no husband present, family household; Estimate; AGE OF OWN CHILDREN - Under 6 years only","Female householder, no husband present, family household; Margin of Error; AGE OF OWN CHILDREN - Under 6 years only",Nonfamily household; Estimate; AGE OF OWN CHILDREN - Under 6 years only,Nonfamily household; Margin of Error; AGE OF OWN CHILDREN - Under 6 years only,Total; Estimate; AGE OF OWN CHILDREN - Under 6 years and 6 to 17 years,Total; Margin of Error; AGE OF OWN CHILDREN - Under 6 years and 6 to 17 years,Married-couple family household; Estimate; AGE OF OWN CHILDREN - Under 6 years and 6 to 17 years,Married-couple family household; Margin of Error; AGE OF OWN CHILDREN - Under 6 years and 6 to 17 years,"Male householder, no wife present, family household; Estimate; AGE OF OWN CHILDREN - Under 6 years and 6 to 17 years","Male householder, no wife present, family household; Margin of Error; AGE OF OWN CHILDREN - Under 6 years and 6 to 17 years","Female householder, no husband present, family household; Estimate; AGE OF OWN CHILDREN - Under 6 years and 6 to 17 years","Female householder, no husband present, family household; Margin of Error; AGE OF OWN CHILDREN - Under 6 years and 6 to 17 years",Nonfamily household; Estimate; AGE OF OWN CHILDREN - Under 6 years and 6 to 17 years,Nonfamily household; Margin of Error; AGE OF OWN CHILDREN - Under 6 years and 6 to 17 years,Total; Estimate; AGE OF OWN CHILDREN - 6 to 17 years only,Total; Margin of Error; AGE OF OWN CHILDREN - 6 to 17 years only,Married-couple family household; Estimate; AGE OF OWN CHILDREN - 6 to 17 years only,Married-couple family household; Margin of Error; AGE OF OWN CHILDREN - 6 to 17 years only,"Male householder, no wife present, family household; Estimate; AGE OF OWN CHILDREN - 6 to 17 years only","Male householder, no wife present, family household; Margin of Error; AGE OF OWN CHILDREN - 6 to 17 years only","Female householder, no husband present, family household; Estimate; AGE OF OWN CHILDREN - 6 to 17 years only","Female householder, no husband present, family household; Margin of Error; AGE OF OWN CHILDREN - 6 to 17 years only",Nonfamily household; Estimate; AGE OF OWN CHILDREN - 6 to 17 years only,Nonfamily household; Margin of Error; AGE OF OWN CHILDREN - 6 to 17 years only,Total; Estimate; Total households,Total; Margin of Error; Total households,Married-couple family household; Estimate; Total households,Married-couple family household; Margin of Error; Total households,"Male householder, no wife present, family household; Estimate; Total households","Male householder, no wife present, family household; Margin of Error; Total households","Female householder, no husband present, family household; Estimate; Total households","Female householder, no husband present, family household; Margin of Error; Total households",Nonfamily household; Estimate; Total households,Nonfamily household; Margin of Error; Total households,Total; Estimate; SELECTED HOUSEHOLDS BY TYPE - Households with one or more people under 18 years,Total; Margin of Error; SELECTED HOUSEHOLDS BY TYPE - Households with one or more people under 18 years,Married-couple family household; Estimate; SELECTED HOUSEHOLDS BY TYPE - Households with one or more people under 18 years,Married-couple family household; Margin of Error; SELECTED HOUSEHOLDS BY TYPE - Households with one or more people under 18 years,"Male householder, no wife present, family household; Estimate; SELECTED HOUSEHOLDS BY TYPE - Households with one or more people under 18 years","Male householder, no wife present, family household; Margin of Error; SELECTED HOUSEHOLDS BY TYPE - Households with one or more people under 18 years","Female householder, no husband present, family household; Estimate; SELECTED HOUSEHOLDS BY TYPE - Households with one or more people under 18 years","Female householder, no husband present, family household; Margin of Error; SELECTED HOUSEHOLDS BY TYPE - Households with one or more people under 18 years",Nonfamily household; Estimate; SELECTED HOUSEHOLDS BY TYPE - Households with one or more people under 18 years,Nonfamily household; Margin of Error; SELECTED HOUSEHOLDS BY TYPE - Households with one or more people under 18 years,Total; Estimate; SELECTED HOUSEHOLDS BY TYPE - Households with one or more people 60 years and over,Total; Margin of Error; SELECTED HOUSEHOLDS BY TYPE - Households with one or more people 60 years and over,Married-couple family household; Estimate; SELECTED HOUSEHOLDS BY TYPE - Households with one or more people 60 years and over,Married-couple family household; Margin of Error; SELECTED HOUSEHOLDS BY TYPE - Households with one or more people 60 years and over,"Male householder, no wife present, family household; Estimate; SELECTED HOUSEHOLDS BY TYPE - Households with one or more people 60 years and over","Male householder, no wife present, family household; Margin of Error; SELECTED HOUSEHOLDS BY TYPE - Households with one or more people 60 years and over","Female householder, no husband present, family household; Estimate; SELECTED HOUSEHOLDS BY TYPE - Households with one or more people 60 years and over","Female householder, no husband present, family household; Margin of Error; SELECTED HOUSEHOLDS BY TYPE - Households with one or more people 60 years and over",Nonfamily household; Estimate; SELECTED HOUSEHOLDS BY TYPE - Households with one or more people 60 years and over,Nonfamily household; Margin of Error; SELECTED HOUSEHOLDS BY TYPE - Households with one or more people 60 years and over,Total; Estimate; SELECTED HOUSEHOLDS BY TYPE - Householder living alone,Total; Margin of Error; SELECTED HOUSEHOLDS BY TYPE - Householder living alone,Married-couple family household; Estimate; SELECTED HOUSEHOLDS BY TYPE - Householder living alone,Married-couple family household; Margin of Error; SELECTED HOUSEHOLDS BY TYPE - Householder living alone,"Male householder, no wife present, family household; Estimate; SELECTED HOUSEHOLDS BY TYPE - Householder living alone","Male householder, no wife present, family household; Margin of Error; SELECTED HOUSEHOLDS BY TYPE - Householder living alone","Female householder, no husband present, family household; Estimate; SELECTED HOUSEHOLDS BY TYPE - Householder living alone","Female householder, no husband present, family household; Margin of Error; SELECTED HOUSEHOLDS BY TYPE - Householder living alone",Nonfamily household; Estimate; SELECTED HOUSEHOLDS BY TYPE - Householder living alone,Nonfamily household; Margin of Error; SELECTED HOUSEHOLDS BY TYPE - Householder living alone,Total; Estimate; SELECTED HOUSEHOLDS BY TYPE - Householder living alone - 65 years and over,Total; Margin of Error; SELECTED HOUSEHOLDS BY TYPE - Householder living alone - 65 years and over,Married-couple family household; Estimate; SELECTED HOUSEHOLDS BY TYPE - Householder living alone - 65 years and over,Married-couple family household; Margin of Error; SELECTED HOUSEHOLDS BY TYPE - Householder living alone - 65 years and over,"Male householder, no wife present, family household; Estimate; SELECTED HOUSEHOLDS BY TYPE - Householder living alone - 65 years and over","Male householder, no wife present, family household; Margin of Error; SELECTED HOUSEHOLDS BY TYPE - Householder living alone - 65 years and over","Female householder, no husband present, family household; Estimate; SELECTED HOUSEHOLDS BY TYPE - Householder living alone - 65 years and over","Female householder, no husband present, family household; Margin of Error; SELECTED HOUSEHOLDS BY TYPE - Householder living alone - 65 years and over",Nonfamily household; Estimate; SELECTED HOUSEHOLDS BY TYPE - Householder living alone - 65 years and over,Nonfamily household; Margin of Error; SELECTED HOUSEHOLDS BY TYPE - Householder living alone - 65 years and over,Total; Estimate; UNMARRIED-PARTNER HOUSEHOLDS - Same sex,Total; Margin of Error; UNMARRIED-PARTNER HOUSEHOLDS - Same sex,Married-couple family household; Estimate; UNMARRIED-PARTNER HOUSEHOLDS - Same sex,Married-couple family household; Margin of Error; UNMARRIED-PARTNER HOUSEHOLDS - Same sex,"Male householder, no wife present, family household; Estimate; UNMARRIED-PARTNER HOUSEHOLDS - Same sex","Male householder, no wife present, family household; Margin of Error; UNMARRIED-PARTNER HOUSEHOLDS - Same sex","Female householder, no husband present, family household; Estimate; UNMARRIED-PARTNER HOUSEHOLDS - Same sex","Female householder, no husband present, family household; Margin of Error; UNMARRIED-PARTNER HOUSEHOLDS - Same sex",Nonfamily household; Estimate; UNMARRIED-PARTNER HOUSEHOLDS - Same sex,Nonfamily household; Margin of Error; UNMARRIED-PARTNER HOUSEHOLDS - Same sex,Total; Estimate; UNMARRIED-PARTNER HOUSEHOLDS - Opposite sex,Total; Margin of Error; UNMARRIED-PARTNER HOUSEHOLDS - Opposite sex,Married-couple family household; Estimate; UNMARRIED-PARTNER HOUSEHOLDS - Opposite sex,Married-couple family household; Margin of Error; UNMARRIED-PARTNER HOUSEHOLDS - Opposite sex,"Male householder, no wife present, family household; Estimate; UNMARRIED-PARTNER HOUSEHOLDS - Opposite sex","Male householder, no wife present, family household; Margin of Error; UNMARRIED-PARTNER HOUSEHOLDS - Opposite sex","Female householder, no husband present, family household; Estimate; UNMARRIED-PARTNER HOUSEHOLDS - Opposite sex","Female householder, no husband present, family household; Margin of Error; UNMARRIED-PARTNER HOUSEHOLDS - Opposite sex",Nonfamily household; Estimate; UNMARRIED-PARTNER HOUSEHOLDS - Opposite sex,Nonfamily household; Margin of Error; UNMARRIED-PARTNER HOUSEHOLDS - Opposite sex,Total; Estimate; UNITS IN STRUCTURE - 1-unit structures,Total; Margin of Error; UNITS IN STRUCTURE - 1-unit structures,Married-couple family household; Estimate; UNITS IN STRUCTURE - 1-unit structures,Married-couple family household; Margin of Error; UNITS IN STRUCTURE - 1-unit structures,"Male householder, no wife present, family household; Estimate; UNITS IN STRUCTURE - 1-unit structures","Male householder, no wife present, family household; Margin of Error; UNITS IN STRUCTURE - 1-unit structures","Female householder, no husband present, family household; Estimate; UNITS IN STRUCTURE - 1-unit structures","Female householder, no husband present, family household; Margin of Error; UNITS IN STRUCTURE - 1-unit structures",Nonfamily household; Estimate; UNITS IN STRUCTURE - 1-unit structures,Nonfamily household; Margin of Error; UNITS IN STRUCTURE - 1-unit structures,Total; Estimate; UNITS IN STRUCTURE - 2-or-more-unit structures,Total; Margin of Error; UNITS IN STRUCTURE - 2-or-more-unit structures,Married-couple family household; Estimate; UNITS IN STRUCTURE - 2-or-more-unit structures,Married-couple family household; Margin of Error; UNITS IN STRUCTURE - 2-or-more-unit structures,"Male householder, no wife present, family household; Estimate; UNITS IN STRUCTURE - 2-or-more-unit structures","Male householder, no wife present, family household; Margin of Error; UNITS IN STRUCTURE - 2-or-more-unit structures","Female householder, no husband present, family household; Estimate; UNITS IN STRUCTURE - 2-or-more-unit structures","Female householder, no husband present, family household; Margin of Error; UNITS IN STRUCTURE - 2-or-more-unit structures",Nonfamily household; Estimate; UNITS IN STRUCTURE - 2-or-more-unit structures,Nonfamily household; Margin of Error; UNITS IN STRUCTURE - 2-or-more-unit structures,Total; Estimate; UNITS IN STRUCTURE - Mobile homes and all other types of units,Total; Margin of Error; UNITS IN STRUCTURE - Mobile homes and all other types of units,Married-couple family household; Estimate; UNITS IN STRUCTURE - Mobile homes and all other types of units,Married-couple family household; Margin of Error; UNITS IN STRUCTURE - Mobile homes and all other types of units,"Male householder, no wife present, family household; Estimate; UNITS IN STRUCTURE - Mobile homes and all other types of units","Male householder, no wife present, family household; Margin of Error; UNITS IN STRUCTURE - Mobile homes and all other types of units","Female householder, no husband present, family household; Estimate; UNITS IN STRUCTURE - Mobile homes and all other types of units","Female householder, no husband present, family household; Margin of Error; UNITS IN STRUCTURE - Mobile homes and all other types of units",Nonfamily household; Estimate; UNITS IN STRUCTURE - Mobile homes and all other types of units,Nonfamily household; Margin of Error; UNITS IN STRUCTURE - Mobile homes and all other types of units,Total; Estimate; HOUSING TENURE - Owner-occupied housing units,Total; Margin of Error; HOUSING TENURE - Owner-occupied housing units,Married-couple family household; Estimate; HOUSING TENURE - Owner-occupied housing units,Married-couple family household; Margin of Error; HOUSING TENURE - Owner-occupied housing units,"Male householder, no wife present, family household; Estimate; HOUSING TENURE - Owner-occupied housing units","Male householder, no wife present, family household; Margin of Error; HOUSING TENURE - Owner-occupied housing units","Female householder, no husband present, family household; Estimate; HOUSING TENURE - Owner-occupied housing units","Female householder, no husband present, family household; Margin of Error; HOUSING TENURE - Owner-occupied housing units",Nonfamily household; Estimate; HOUSING TENURE - Owner-occupied housing units,Nonfamily household; Margin of Error; HOUSING TENURE - Owner-occupied housing units,Total; Estimate; HOUSING TENURE - Renter-occupied housing units,Total; Margin of Error; HOUSING TENURE - Renter-occupied housing units,Married-couple family household; Estimate; HOUSING TENURE - Renter-occupied housing units,Married-couple family household; Margin of Error; HOUSING TENURE - Renter-occupied housing units,"Male householder, no wife present, family household; Estimate; HOUSING TENURE - Renter-occupied housing units","Male householder, no wife present, family household; Margin of Error; HOUSING TENURE - Renter-occupied housing units","Female householder, no husband present, family household; Estimate; HOUSING TENURE - Renter-occupied housing units","Female householder, no husband present, family household; Margin of Error; HOUSING TENURE - Renter-occupied housing units",Nonfamily household; Estimate; HOUSING TENURE - Renter-occupied housing units,Nonfamily household; Margin of Error; HOUSING TENURE - Renter-occupied housing units
0400000US01,01,Alabama,1845169,11483,883291,10427,73078,4173,277568,6487,611232,10091,2.55,0.02,3.14,0.02,3.35,0.12,3.46,0.05,1.20,0.01,1233937,11653,883291,10427,73078,4173,277568,6487,(X),(X),3.17,0.03,3.12,0.02,3.07,0.11,3.34,0.06,(X),(X),502537,9611,323513,8869,30024,2586,149000,5144,(X),(X),22.8,1.1,23.5,1.1,22.0,3.9,21.4,1.9,(X),(X),19.2,0.9,20.2,1.1,11.6,3.0,18.6,1.5,(X),(X),58.0,1.0,56.2,1.3,66.4,4.2,60.0,2.3,(X),(X),1845169,11483,883291,10427,73078,4173,277568,6487,611232,10091,31.4,0.5,40.1,0.8,50.9,2.3,66.4,1.2,0.5,0.1,36.7,0.3,36.5,0.5,30.3,2.5,25.0,0.9,43.2,1.0,28.9,0.5,(X),(X),(X),(X),(X),(X),87.3,0.7,10.4,0.3,(X),(X),(X),(X),(X),(X),31.4,0.8,0.3,0.1,(X),(X),(X),(X),(X),(X),(X),(X),3.3,0.2,(X),(X),(X),(X),(X),(X),(X),(X),72.2,0.4,83.8,0.5,70.1,2.7,62.2,1.6,60.2,0.8,14.9,0.4,4.6,0.4,12.8,2.1,22.8,1.3,26.5,0.8,12.9,0.3,11.5,0.4,17.2,2.2,15.1,1.1,13.3,0.7,68.8,0.5,83.6,0.8,61.4,3.3,49.5,1.3,57.0,1.0,31.2,0.5,16.4,0.8,38.6,3.3,50.5,1.3,43.0,1.0
0400000US02,02,Alaska,251651,2883,123248,3766,13531,1406,29621,2492,85251,3436,2.80,0.03,3.49,0.07,4.13,0.36,3.69,0.18,1.29,0.03,166400,3894,123248,3766,13531,1406,29621,2492,(X),(X),3.44,0.06,3.44,0.07,3.56,0.29,3.40,0.17,(X),(X),82259,3610,54673,2715,7327,1172,20259,2544,(X),(X),23.2,2.0,23.1,2.5,23.7,6.4,23.3,4.7,(X),(X),21.5,2.2,23.6,2.8,14.3,6.3,18.3,4.8,(X),(X),55.3,2.4,53.3,2.9,62.0,8.6,58.4,5.7,(X),(X),251651,2883,123248,3766,13531,1406,29621,2492,85251,3436,35.8,1.3,46.7,2.0,64.4,5.6,77.6,3.4,0.9,0.4,28.0,0.9,28.9,1.1,25.6,4.5,20.7,3.9,29.6,2.1,26.7,1.2,(X),(X),(X),(X),(X),(X),78.9,2.2,6.0,0.6,(X),(X),(X),(X),(X),(X),17.6,1.7,0.4,0.1,(X),(X),(X),(X),(X),(X),(X),(X),7.5,0.8,(X),(X),(X),(X),(X),(X),(X),(X),70.4,1.5,83.3,1.5,64.8,7.0,57.1,4.5,57.2,2.8,25.0,1.4,13.7,1.5,25.7,5.9,36.7,4.7,37.3,2.5,4.6,0.6,3.0,0.6,9.4,3.8,6.3,1.8,5.5,1.3,63.4,1.3,76.4,1.6,61.3,6.2,45.6,4.4,51.0,2.5,36.6,1.3,23.6,1.6,38.7,6.2,54.4,4.4,49.0,2.5
0400000US04,04,Arizona,2392168,11611,1122884,13816,129258,5883,308545,8683,831481,13246,2.68,0.01,3.29,0.02,3.63,0.10,3.71,0.06,1.31,0.01,1560687,15808,1122884,13816,129258,5883,308545,8683,(X),(X),3.29,0.03,3.27,0.02,3.18,0.09,3.45,0.06,(X),(X),674358,11858,429016,10065,69892,5167,175450,6917,(X),(X),21.0,0.7,20.5,1.0,26.3,3.0,20.1,1.6,(X),(X),22.4,0.9,24.5,1.1,16.7,3.0,19.7,1.6,(X),(X),56.5,1.0,55.0,1.1,57.1,3.5,60.1,1.9,(X),(X),2392168,11611,1122884,13816,129258,5883,308545,8683,831481,13246,31.8,0.5,41.3,0.6,63.1,2.3,67.4,1.3,0.9,0.2,37.3,0.2,40.7,0.5,22.5,1.8,23.6,1.1,40.2,0.7,27.5,0.4,(X),(X),(X),(X),(X),(X),79.0,0.7,9.6,0.3,(X),(X),(X),(X),(X),(X),27.5,0.6,0.7,0.1,(X),(X),(X),(X),(X),(X),(X),(X),6.2,0.3,(X),(X),(X),(X),(X),(X),(X),(X),70.4,0.4,83.5,0.5,71.0,2.2,63.9,1.4,55.0,0.9,20.3,0.4,7.9,0.4,20.9,2.2,26.8,1.4,34.6,0.9,9.3,0.2,8.6,0.4,8.2,1.4,9.3,0.8,10.4,0.4,62.6,0.5,76.6,0.6,51.4,2.5,44.7,1.5,52.0,1.0,37.4,0.5,23.4,0.6,48.6,2.5,55.3,1.5,48.0,1.0
0400000US05,05,Arkansas,1143859,7351,557982,8150,50353,3392,150266,4975,385258,7418,2.51,0.02,3.10,0.02,3.38,0.14,3.35,0.08,1.21,0.02,758601,8707,557982,8150,50353,3392,150266,4975,(X),(X),3.10,0.03,3.08,0.02,3.05,0.12,3.19,0.08,(X),(X),315273,6202,206752,5393,25000,2081,83521,3988,(X),(X),22.6,1.1,22.8,1.4,21.6,4.1,22.4,2.3,(X),(X),21.1,1.1,22.3,1.5,17.7,4.4,18.9,2.3,(X),(X),56.3,1.2,54.9,1.5,60.7,4.6,58.7,2.7,(X),(X),1143859,7351,557982,8150,50353,3392,150266,4975,385258,7418,31.5,0.5,40.4,0.7,58.1,2.8,67.0,1.9,1.2,0.3,36.4,0.3,36.7,0.8,24.3,2.7,24.8,1.3,42.1,1.1,29.0,0.6,(X),(X),(X),(X),(X),(X),86.1,1.0,10.6,0.3,(X),(X),(X),(X),(X),(X),31.5,1.0,0.3,0.1,(X),(X),(X),(X),(X),(X),(X),(X),4.1,0.3,(X),(X),(X),(X),(X),(X),(X),(X),72.5,0.6,84.0,0.7,64.3,3.2,63.4,1.7,60.6,1.2,15.4,0.5,4.9,0.5,16.2,2.7,24.1,1.8,27.2,1.1,12.0,0.4,11.1,0.5,19.5,2.7,12.5,1.3,12.2,0.8,66.2,0.6,81.2,0.8,55.0,3.3,44.8,1.8,54.4,1.0,33.8,0.6,18.8,0.8,45.0,3.3,55.2,1.8,45.6,1.0
0400000US06,06,California,12552658,18433,6104099,26020,759288,12924,1722400,19206,3966871,28375,2.97,0.01,3.65,0.01,3.88,0.04,3.81,0.03,1.37,0.01,8585787,27380,6104099,26020,759288,12924,1722400,19206,(X),(X),3.57,0.01,3.60,0.01,3.39,0.03,3.52,0.02,(X),(X),4046765,21036,2787943,19133,349757,8576,909065,16278,(X),(X),20.8,0.3,21.3,0.4,25.6,1.2,17.3,0.7,(X),(X),21.6,0.4,22.5,0.5,18.4,1.2,19.9,0.7,(X),(X),57.7,0.4,56.2,0.5,56.1,1.5,62.8,0.9,(X),(X),12552658,18433,6104099,26020,759288,12924,1722400,19206,3966871,28375,36.3,0.2,49.2,0.3,56.2,0.8,63.3,0.5,0.9,0.1,35.0,0.1,34.5,0.2,28.2,0.7,28.1,0.5,40.1,0.4,24.4,0.2,(X),(X),(X),(X),(X),(X),77.2,0.3,8.6,0.1,(X),(X),(X),(X),(X),(X),27.4,0.3,0.7,0.1,(X),(X),(X),(X),(X),(X),(X),(X),6.2,0.1,(X),(X),(X),(X),(X),(X),(X),(X),65.3,0.2,79.0,0.3,64.1,0.8,59.7,0.6,47.0,0.4,31.1,0.2,18.1,0.2,32.2,0.8,36.9,0.7,48.3,0.3,3.6,0.1,2.9,0.1,3.7,0.3,3.4,0.2,4.8,0.1,54.0,0.2,67.6,0.3,42.9,0.9,38.3,0.6,42.1,0.3,46.0,0.2,32.4,0.3,57.1,0.9,61.7,0.6,57.9,0.3
