GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC04_EST_VC14,HC04_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC04_EST_VC16,HC04_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC04_EST_VC21,HC04_MOE_VC21,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC04_EST_VC23,HC04_MOE_VC23
Id,Id2,Geography,Total; Estimate; Population 15 to 19 years,Total; Margin of Error; Population 15 to 19 years,"White alone, not Hispanic or Latino; Estimate; Population 15 to 19 years","White alone, not Hispanic or Latino; Margin of Error; Population 15 to 19 years",Black or African American; Estimate; Population 15 to 19 years,Black or African American; Margin of Error; Population 15 to 19 years,Hispanic or Latino origin (of any race); Estimate; Population 15 to 19 years,Hispanic or Latino origin (of any race); Margin of Error; Population 15 to 19 years,Total; Estimate; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school,Total; Margin of Error; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school,"White alone, not Hispanic or Latino; Estimate; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school","White alone, not Hispanic or Latino; Margin of Error; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school",Black or African American; Estimate; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school,Black or African American; Margin of Error; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school,Hispanic or Latino origin (of any race); Estimate; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school,Hispanic or Latino origin (of any race); Margin of Error; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school,Total; Estimate; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school - Public,Total; Margin of Error; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school - Public,"White alone, not Hispanic or Latino; Estimate; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school - Public","White alone, not Hispanic or Latino; Margin of Error; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school - Public",Black or African American; Estimate; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school - Public,Black or African American; Margin of Error; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school - Public,Hispanic or Latino origin (of any race); Estimate; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school - Public,Hispanic or Latino origin (of any race); Margin of Error; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school - Public,Total; Estimate; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school - Private,Total; Margin of Error; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school - Private,"White alone, not Hispanic or Latino; Estimate; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school - Private","White alone, not Hispanic or Latino; Margin of Error; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school - Private",Black or African American; Estimate; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school - Private,Black or African American; Margin of Error; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school - Private,Hispanic or Latino origin (of any race); Estimate; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school - Private,Hispanic or Latino origin (of any race); Margin of Error; Population 15 to 19 years - SCHOOL ENROLLMENT - Enrolled in school - Private,Total; Estimate; Population 15 to 19 years - SCHOOL ENROLLMENT - Not enrolled in school,Total; Margin of Error; Population 15 to 19 years - SCHOOL ENROLLMENT - Not enrolled in school,"White alone, not Hispanic or Latino; Estimate; Population 15 to 19 years - SCHOOL ENROLLMENT - Not enrolled in school","White alone, not Hispanic or Latino; Margin of Error; Population 15 to 19 years - SCHOOL ENROLLMENT - Not enrolled in school",Black or African American; Estimate; Population 15 to 19 years - SCHOOL ENROLLMENT - Not enrolled in school,Black or African American; Margin of Error; Population 15 to 19 years - SCHOOL ENROLLMENT - Not enrolled in school,Hispanic or Latino origin (of any race); Estimate; Population 15 to 19 years - SCHOOL ENROLLMENT - Not enrolled in school,Hispanic or Latino origin (of any race); Margin of Error; Population 15 to 19 years - SCHOOL ENROLLMENT - Not enrolled in school,Total; Estimate; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Male,Total; Margin of Error; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Male,"White alone, not Hispanic or Latino; Estimate; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Male","White alone, not Hispanic or Latino; Margin of Error; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Male",Black or African American; Estimate; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Male,Black or African American; Margin of Error; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Male,Hispanic or Latino origin (of any race); Estimate; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Male,Hispanic or Latino origin (of any race); Margin of Error; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Male,Total; Estimate; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Male - Ever married,Total; Margin of Error; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Male - Ever married,"White alone, not Hispanic or Latino; Estimate; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Male - Ever married","White alone, not Hispanic or Latino; Margin of Error; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Male - Ever married",Black or African American; Estimate; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Male - Ever married,Black or African American; Margin of Error; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Male - Ever married,Hispanic or Latino origin (of any race); Estimate; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Male - Ever married,Hispanic or Latino origin (of any race); Margin of Error; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Male - Ever married,Total; Estimate; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female,Total; Margin of Error; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female,"White alone, not Hispanic or Latino; Estimate; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female","White alone, not Hispanic or Latino; Margin of Error; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female",Black or African American; Estimate; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female,Black or African American; Margin of Error; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female,Hispanic or Latino origin (of any race); Estimate; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female,Hispanic or Latino origin (of any race); Margin of Error; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female,Total; Estimate; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female - Ever married,Total; Margin of Error; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female - Ever married,"White alone, not Hispanic or Latino; Estimate; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female - Ever married","White alone, not Hispanic or Latino; Margin of Error; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female - Ever married",Black or African American; Estimate; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female - Ever married,Black or African American; Margin of Error; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female - Ever married,Hispanic or Latino origin (of any race); Estimate; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female - Ever married,Hispanic or Latino origin (of any race); Margin of Error; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female - Ever married,Total; Estimate; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female - Female with a birth in the past 12 months,Total; Margin of Error; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female - Female with a birth in the past 12 months,"White alone, not Hispanic or Latino; Estimate; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female - Female with a birth in the past 12 months","White alone, not Hispanic or Latino; Margin of Error; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female - Female with a birth in the past 12 months",Black or African American; Estimate; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female - Female with a birth in the past 12 months,Black or African American; Margin of Error; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female - Female with a birth in the past 12 months,Hispanic or Latino origin (of any race); Estimate; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female - Female with a birth in the past 12 months,Hispanic or Latino origin (of any race); Margin of Error; Population 15 to 19 years - MARITAL STATUS AND FERTILITY - Female - Female with a birth in the past 12 months,Total; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households,Total; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households,"White alone, not Hispanic or Latino; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households","White alone, not Hispanic or Latino; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households",Black or African American; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households,Black or African American; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households,Hispanic or Latino origin (of any race); Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households,Hispanic or Latino origin (of any race); Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households,Total; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In married-couple family households,Total; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In married-couple family households,"White alone, not Hispanic or Latino; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In married-couple family households","White alone, not Hispanic or Latino; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In married-couple family households",Black or African American; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In married-couple family households,Black or African American; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In married-couple family households,Hispanic or Latino origin (of any race); Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In married-couple family households,Hispanic or Latino origin (of any race); Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In married-couple family households,"Total; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In male householder, no wife present, family households","Total; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In male householder, no wife present, family households","White alone, not Hispanic or Latino; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In male householder, no wife present, family households","White alone, not Hispanic or Latino; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In male householder, no wife present, family households","Black or African American; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In male householder, no wife present, family households","Black or African American; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In male householder, no wife present, family households","Hispanic or Latino origin (of any race); Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In male householder, no wife present, family households","Hispanic or Latino origin (of any race); Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In male householder, no wife present, family households","Total; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In female householder, no husband present, family households","Total; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In female householder, no husband present, family households","White alone, not Hispanic or Latino; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In female householder, no husband present, family households","White alone, not Hispanic or Latino; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In female householder, no husband present, family households","Black or African American; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In female householder, no husband present, family households","Black or African American; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In female householder, no husband present, family households","Hispanic or Latino origin (of any race); Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In female householder, no husband present, family households","Hispanic or Latino origin (of any race); Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In female householder, no husband present, family households",Total; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In nonfamily households,Total; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In nonfamily households,"White alone, not Hispanic or Latino; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In nonfamily households","White alone, not Hispanic or Latino; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In nonfamily households",Black or African American; Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In nonfamily households,Black or African American; Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In nonfamily households,Hispanic or Latino origin (of any race); Estimate; HOUSEHOLD TYPE - Population 15 to 19 years in households - In nonfamily households,Hispanic or Latino origin (of any race); Margin of Error; HOUSEHOLD TYPE - Population 15 to 19 years in households - In nonfamily households,Total; Estimate; Population 16 to 19 years,Total; Margin of Error; Population 16 to 19 years,"White alone, not Hispanic or Latino; Estimate; Population 16 to 19 years","White alone, not Hispanic or Latino; Margin of Error; Population 16 to 19 years",Black or African American; Estimate; Population 16 to 19 years,Black or African American; Margin of Error; Population 16 to 19 years,Hispanic or Latino origin (of any race); Estimate; Population 16 to 19 years,Hispanic or Latino origin (of any race); Margin of Error; Population 16 to 19 years,Total; Estimate; Population 16 to 19 years - IDLENESS - Not enrolled in school and not in the labor force,Total; Margin of Error; Population 16 to 19 years - IDLENESS - Not enrolled in school and not in the labor force,"White alone, not Hispanic or Latino; Estimate; Population 16 to 19 years - IDLENESS - Not enrolled in school and not in the labor force","White alone, not Hispanic or Latino; Margin of Error; Population 16 to 19 years - IDLENESS - Not enrolled in school and not in the labor force",Black or African American; Estimate; Population 16 to 19 years - IDLENESS - Not enrolled in school and not in the labor force,Black or African American; Margin of Error; Population 16 to 19 years - IDLENESS - Not enrolled in school and not in the labor force,Hispanic or Latino origin (of any race); Estimate; Population 16 to 19 years - IDLENESS - Not enrolled in school and not in the labor force,Hispanic or Latino origin (of any race); Margin of Error; Population 16 to 19 years - IDLENESS - Not enrolled in school and not in the labor force,Total; Estimate; Population 16 to 19 years - LABOR FORCE STATUS - In the labor force,Total; Margin of Error; Population 16 to 19 years - LABOR FORCE STATUS - In the labor force,"White alone, not Hispanic or Latino; Estimate; Population 16 to 19 years - LABOR FORCE STATUS - In the labor force","White alone, not Hispanic or Latino; Margin of Error; Population 16 to 19 years - LABOR FORCE STATUS - In the labor force",Black or African American; Estimate; Population 16 to 19 years - LABOR FORCE STATUS - In the labor force,Black or African American; Margin of Error; Population 16 to 19 years - LABOR FORCE STATUS - In the labor force,Hispanic or Latino origin (of any race); Estimate; Population 16 to 19 years - LABOR FORCE STATUS - In the labor force,Hispanic or Latino origin (of any race); Margin of Error; Population 16 to 19 years - LABOR FORCE STATUS - In the labor force
0400000US01,01,Alabama,335570,4563,205156,2295,113900,3079,7990,1592,283480,4780,176640,2984,93855,3303,5182,1321,88.0,1.1,86.2,1.4,91.3,2.0,87.8,6.9,12.0,1.1,13.8,1.4,8.7,2.0,12.2,6.9,52090,3507,28516,2713,20045,2462,2808,1085,171706,3577,104738,1704,57571,2829,4677,1012,1.1,0.5,1.3,0.7,0.8,0.8,N,N,163864,3807,100418,1848,56329,2547,3313,837,2.4,0.6,2.8,0.8,1.5,1.0,N,N,3.3,0.8,2.4,0.7,5.2,1.9,N,N,311320,4791,193077,2895,103028,3649,7725,1606,57.3,1.8,68.3,1.9,35.7,3.3,55.4,11.5,6.4,0.7,7.0,0.9,5.0,1.2,5.0,4.1,32.0,1.8,19.4,1.7,56.9,3.6,31.8,11.5,4.3,0.7,5.2,1.1,2.3,1.0,7.8,6.3,270191,5567,164695,3477,92538,3230,6492,1424,6.1,0.9,5.4,1.0,7.6,1.7,7.6,4.9,41.8,1.8,42.9,2.2,40.5,2.9,44.1,11.3
0400000US04,04,Arizona,446690,3622,213903,1896,19851,1375,169008,1957,370822,4974,184259,3759,17224,1519,134260,3212,93.8,0.6,92.1,1.0,96.9,1.8,95.6,0.8,6.2,0.6,7.9,1.0,3.1,1.8,4.4,0.8,75868,5146,29644,3749,2627,864,34748,3379,230478,2638,110487,1332,10919,983,86853,1287,1.5,0.5,1.8,0.8,N,N,1.1,0.5,216212,2332,103416,1358,8932,748,82155,1520,2.7,0.8,2.6,1.0,N,N,3.2,1.3,3.8,0.7,2.6,0.9,N,N,5.7,1.4,429242,4514,203262,2594,18868,1276,165436,2040,59.5,1.6,65.7,2.1,38.1,7.7,56.2,2.5,9.2,1.0,8.7,1.5,9.0,3.8,10.2,1.5,26.5,1.4,19.7,1.7,47.7,6.8,29.8,2.4,4.7,0.7,5.9,1.0,5.2,3.6,3.8,0.9,354719,5376,171978,2936,15337,1329,131492,3240,8.1,0.8,5.5,1.0,3.9,1.7,10.3,1.4,44.7,1.6,51.2,2.4,35.8,6.5,41.1,2.6
0400000US05,05,Arkansas,209876,4351,142830,2997,43575,2588,14079,1353,170666,3591,118323,2715,34617,2546,10585,1028,89.1,1.6,86.3,2.1,96.9,1.6,92.9,3.8,10.9,1.6,13.7,2.1,3.1,1.6,7.1,3.8,39210,3763,24507,2569,8958,2035,3494,967,109987,3802,74630,3065,22160,1762,8217,1302,1.8,0.7,1.8,0.8,N,N,7.5,5.6,99889,3076,68200,2021,21415,1955,5862,762,3.4,0.8,4.0,1.1,N,N,10.0,5.1,3.2,0.9,2.5,1.0,4.4,2.8,8.4,6.1,191953,4688,129686,3124,39873,2728,13631,1307,57.4,2.4,66.3,2.9,28.6,4.9,62.1,7.8,7.1,1.2,6.4,1.2,7.4,3.2,9.6,4.4,30.3,2.5,22.5,2.9,60.2,5.8,20.8,6.7,5.2,1.2,4.8,1.4,3.8,2.2,7.5,4.1,169792,4523,115905,3795,35242,2473,10870,1452,8.0,1.5,8.1,1.7,7.1,3.3,10.2,4.6,45.2,2.4,45.5,2.8,42.6,4.8,46.2,7.0
0400000US06,06,California,2788804,7680,958956,4170,204110,4549,1222895,2160,2413432,9923,851796,5575,173572,4447,1014932,7303,90.3,0.4,85.0,0.7,93.2,1.0,94.3,0.4,9.7,0.4,15.0,0.7,6.8,1.0,5.7,0.4,375372,8236,107160,4636,30538,2784,207963,7439,1427324,3894,493851,2638,105497,3080,626335,1644,1.1,0.1,0.8,0.2,2.3,1.1,1.3,0.3,1361480,6419,465105,3644,98613,3203,596560,1734,2.3,0.2,1.7,0.4,0.8,0.5,3.1,0.4,3.0,0.3,1.5,0.3,3.5,1.2,4.6,0.5,2649652,9942,897168,6826,192752,4673,1191363,4248,62.2,0.6,66.3,0.9,31.8,2.6,62.1,1.0,8.7,0.4,7.9,0.6,10.7,1.5,9.3,0.6,25.5,0.5,20.5,0.9,54.4,2.7,26.4,0.8,3.6,0.3,5.2,0.4,3.1,0.8,2.2,0.3,2259410,13387,782014,7429,169602,4903,977382,7707,5.6,0.3,3.9,0.5,8.4,1.4,7.2,0.5,37.1,0.6,41.3,1.0,34.7,2.5,37.0,0.9
0400000US08,08,Colorado,333246,4172,216509,2102,15930,1898,80345,2074,285163,5270,191402,3162,13954,1844,61732,2320,90.8,1.0,89.5,1.2,94.5,3.0,93.7,1.8,9.2,1.0,10.5,1.2,5.5,3.0,6.3,1.8,48083,4322,25107,3046,1976,588,18613,2219,171047,2910,112483,1628,7488,1270,41593,1492,1.0,0.3,0.8,0.3,N,N,1.7,0.8,162199,3217,104026,1682,8442,1271,38752,1589,2.8,0.7,2.2,0.7,N,N,5.6,2.0,3.5,0.9,1.8,0.8,3.6,2.6,7.5,2.4,308337,4881,197852,3360,14718,1844,77453,2088,64.4,1.6,68.0,1.9,36.1,6.9,62.0,3.2,8.7,1.0,7.9,1.1,15.1,5.0,9.5,2.0,21.6,1.4,17.4,1.5,43.8,7.9,25.6,2.9,5.3,0.8,6.6,1.1,4.9,3.8,3.0,1.0,266052,4888,174560,3179,12780,1724,62703,2727,4.9,0.7,3.4,0.7,5.5,3.3,9.1,2.2,49.4,1.7,50.0,2.0,46.3,7.0,48.3,3.5
0400000US09,09,Connecticut,252384,2168,171463,469,30098,1297,38410,1539,225807,3231,157682,1734,26571,1562,29792,1887,80.6,1.4,78.4,1.6,85.9,3.6,86.3,4.1,19.4,1.4,21.6,1.6,14.1,3.6,13.7,4.1,26577,2757,13781,1737,3527,1094,8618,1596,129000,1687,87413,375,15264,819,20187,1270,0.4,0.3,0.3,0.4,1.0,1.1,N,N,123384,1404,84050,230,14834,969,18223,856,1.3,0.5,0.9,0.5,2.6,1.8,N,N,2.2,0.8,1.0,0.6,5.1,2.9,5.6,2.6,227250,3377,153168,2706,28100,1319,36002,1523,63.5,2.1,73.6,2.5,30.1,5.7,40.4,4.4,5.6,1.0,5.1,1.2,6.8,2.9,7.5,2.5,28.5,1.8,19.0,2.2,61.4,6.4,49.0,4.6,2.3,0.6,2.3,0.8,1.7,1.2,3.1,2.2,200956,3240,138445,2269,22442,1540,29508,1690,3.6,0.8,1.7,0.5,7.6,2.7,10.3,3.7,48.7,1.8,50.0,2.2,48.1,6.4,46.8,4.2
0400000US12,12,Florida,1176874,6531,608788,3018,250822,4397,270044,3617,994131,8192,524406,5656,206825,4513,219748,5086,87.3,0.7,83.9,1.2,93.7,1.0,88.8,1.1,12.7,0.7,16.1,1.2,6.3,1.0,11.2,1.1,182743,7810,84382,5382,43997,3661,50296,4297,607622,5908,315285,2562,128839,3595,140939,3274,1.1,0.2,0.9,0.4,1.0,0.5,1.6,0.5,569252,4645,293503,2326,121983,3024,129105,3274,2.2,0.4,1.7,0.5,1.7,0.6,4.2,1.2,2.7,0.4,1.9,0.5,4.7,1.1,2.9,0.8,1113731,7961,571711,5181,237242,5341,259710,3899,57.7,1.0,64.3,1.3,38.2,2.6,59.1,2.0,8.8,0.6,8.6,0.7,8.9,1.5,10.2,1.1,29.7,0.8,22.5,1.1,50.5,2.6,28.0,1.9,3.8,0.4,4.6,0.6,2.4,0.7,2.7,0.6,942098,8524,484597,5608,202384,4822,218154,4392,6.4,0.5,4.4,0.5,9.7,1.2,8.2,1.2,41.9,1.0,46.0,1.3,37.2,2.2,38.9,2.0
0400000US13,13,Georgia,711470,8592,372024,5546,259323,5056,50121,2956,598949,8800,318338,4982,215321,5973,38163,2476,87.2,1.0,83.3,1.4,92.1,1.5,93.1,2.0,12.8,1.0,16.7,1.4,7.9,1.5,6.9,2.0,112521,7821,53686,4680,44002,4288,11958,1599,365388,6275,190688,4136,129643,4125,29109,2509,1.2,0.3,1.2,0.5,0.9,0.5,2.3,1.4,346082,6293,181336,4583,129680,3656,21012,1850,2.5,0.4,2.7,0.6,1.4,0.6,6.1,2.9,3.3,0.6,2.3,0.7,4.1,1.2,6.6,2.2,650539,8531,339951,5659,237316,6022,47733,2895,57.9,1.2,71.1,1.6,38.2,2.2,59.1,4.8,7.1,0.8,7.4,1.0,5.8,1.1,9.9,3.4,31.0,1.1,17.3,1.3,53.0,2.2,24.8,3.8,4.0,0.6,4.3,0.7,3.0,0.8,6.2,1.8,580050,10474,304113,6646,212215,5954,39219,2790,7.0,0.7,5.6,0.7,9.3,1.2,8.1,2.3,37.8,1.3,41.6,1.7,31.8,1.7,40.1,4.9
0400000US15,15,Hawaii,82570,2897,14937,1316,2665,1593,9252,1008,66116,2149,11699,993,1453,829,7527,815,79.6,3.1,68.0,11.1,95.0,8.4,83.2,7.2,20.4,3.1,32.0,11.1,5.0,8.4,16.8,7.2,16454,2702,3238,1421,1212,1132,1725,938,43692,1851,8975,982,992,790,4819,877,1.4,0.9,N,N,N,N,N,N,38878,2278,5962,871,1673,1483,4433,530,3.0,1.3,N,N,N,N,N,N,2.9,1.5,N,N,N,N,N,N,76797,3038,12201,1444,2473,1595,8471,1173,63.0,3.3,56.2,9.3,N,N,39.8,11.5,9.5,2.2,12.2,6.1,N,N,11.9,8.8,25.2,3.6,24.9,10.3,N,N,45.5,12.2,2.3,1.3,6.7,5.4,N,N,2.9,4.3,67815,3279,12490,1421,2527,1608,7732,954,6.5,2.1,10.4,10.2,N,N,N,N,44.7,3.5,43.8,10.4,59.8,33.9,56.4,9.7
