GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC03_EST_VC26,HC03_MOE_VC26,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC03_EST_VC41,HC03_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42,HC01_EST_VC45,HC01_MOE_VC45,HC02_EST_VC45,HC02_MOE_VC45,HC03_EST_VC45,HC03_MOE_VC45,HC01_EST_VC46,HC01_MOE_VC46,HC02_EST_VC46,HC02_MOE_VC46,HC03_EST_VC46,HC03_MOE_VC46,HC01_EST_VC47,HC01_MOE_VC47,HC02_EST_VC47,HC02_MOE_VC47,HC03_EST_VC47,HC03_MOE_VC47
Id,Id2,Geography,Total; Estimate; Grandchildren under 18 years living with a grandparent householder,Total; Margin of Error; Grandchildren under 18 years living with a grandparent householder,With grandparent responsible  - Total; Estimate; Grandchildren under 18 years living with a grandparent householder,With grandparent responsible  - Total; Margin of Error; Grandchildren under 18 years living with a grandparent householder,With grandparent responsible  - Grandchildren with no parent present; Estimate; Grandchildren under 18 years living with a grandparent householder,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; Grandchildren under 18 years living with a grandparent householder,Total; Estimate; AGE - Under 6 years,Total; Margin of Error; AGE - Under 6 years,With grandparent responsible  - Total; Estimate; AGE - Under 6 years,With grandparent responsible  - Total; Margin of Error; AGE - Under 6 years,With grandparent responsible  - Grandchildren with no parent present; Estimate; AGE - Under 6 years,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; AGE - Under 6 years,Total; Estimate; AGE - 6 to 11 years,Total; Margin of Error; AGE - 6 to 11 years,With grandparent responsible  - Total; Estimate; AGE - 6 to 11 years,With grandparent responsible  - Total; Margin of Error; AGE - 6 to 11 years,With grandparent responsible  - Grandchildren with no parent present; Estimate; AGE - 6 to 11 years,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; AGE - 6 to 11 years,Total; Estimate; AGE - 12 to 17 years,Total; Margin of Error; AGE - 12 to 17 years,With grandparent responsible  - Total; Estimate; AGE - 12 to 17 years,With grandparent responsible  - Total; Margin of Error; AGE - 12 to 17 years,With grandparent responsible  - Grandchildren with no parent present; Estimate; AGE - 12 to 17 years,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; AGE - 12 to 17 years,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race,With grandparent responsible  - Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race,With grandparent responsible  - Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race,With grandparent responsible  - Grandchildren with no parent present; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,With grandparent responsible  - Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,With grandparent responsible  - Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,With grandparent responsible  - Grandchildren with no parent present; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - White,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,With grandparent responsible  - Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,With grandparent responsible  - Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,With grandparent responsible  - Grandchildren with no parent present; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,With grandparent responsible  - Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,With grandparent responsible  - Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,With grandparent responsible  - Grandchildren with no parent present; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,With grandparent responsible  - Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,With grandparent responsible  - Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,With grandparent responsible  - Grandchildren with no parent present; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,With grandparent responsible  - Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,With grandparent responsible  - Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,With grandparent responsible  - Grandchildren with no parent present; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,With grandparent responsible  - Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,With grandparent responsible  - Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,With grandparent responsible  - Grandchildren with no parent present; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race,Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,With grandparent responsible  - Total; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,With grandparent responsible  - Total; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,With grandparent responsible  - Grandchildren with no parent present; Estimate; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; RACE AND HISPANIC OR LATINO ORIGIN - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),With grandparent responsible  - Total; Estimate; Hispanic or Latino origin (of any race),With grandparent responsible  - Total; Margin of Error; Hispanic or Latino origin (of any race),With grandparent responsible  - Grandchildren with no parent present; Estimate; Hispanic or Latino origin (of any race),With grandparent responsible  - Grandchildren with no parent present; Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","With grandparent responsible  - Total; Estimate; White alone, not Hispanic or Latino","With grandparent responsible  - Total; Margin of Error; White alone, not Hispanic or Latino","With grandparent responsible  - Grandchildren with no parent present; Estimate; White alone, not Hispanic or Latino","With grandparent responsible  - Grandchildren with no parent present; Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; NATIVITY - Native,Total; Margin of Error; NATIVITY - Native,With grandparent responsible  - Total; Estimate; NATIVITY - Native,With grandparent responsible  - Total; Margin of Error; NATIVITY - Native,With grandparent responsible  - Grandchildren with no parent present; Estimate; NATIVITY - Native,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; NATIVITY - Native,Total; Estimate; NATIVITY - Foreign born,Total; Margin of Error; NATIVITY - Foreign born,With grandparent responsible  - Total; Estimate; NATIVITY - Foreign born,With grandparent responsible  - Total; Margin of Error; NATIVITY - Foreign born,With grandparent responsible  - Grandchildren with no parent present; Estimate; NATIVITY - Foreign born,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; NATIVITY - Foreign born,Total; Estimate; DISABILITY STATUS - Civilian grandchildren under 18 years living with a grandparent householder,Total; Margin of Error; DISABILITY STATUS - Civilian grandchildren under 18 years living with a grandparent householder,With grandparent responsible  - Total; Estimate; DISABILITY STATUS - Civilian grandchildren under 18 years living with a grandparent householder,With grandparent responsible  - Total; Margin of Error; DISABILITY STATUS - Civilian grandchildren under 18 years living with a grandparent householder,With grandparent responsible  - Grandchildren with no parent present; Estimate; DISABILITY STATUS - Civilian grandchildren under 18 years living with a grandparent householder,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; DISABILITY STATUS - Civilian grandchildren under 18 years living with a grandparent householder,Total; Estimate; DISABILITY STATUS - Civilian grandchildren under 18 years living with a grandparent householder - With any disability,Total; Margin of Error; DISABILITY STATUS - Civilian grandchildren under 18 years living with a grandparent householder - With any disability,With grandparent responsible  - Total; Estimate; DISABILITY STATUS - Civilian grandchildren under 18 years living with a grandparent householder - With any disability,With grandparent responsible  - Total; Margin of Error; DISABILITY STATUS - Civilian grandchildren under 18 years living with a grandparent householder - With any disability,With grandparent responsible  - Grandchildren with no parent present; Estimate; DISABILITY STATUS - Civilian grandchildren under 18 years living with a grandparent householder - With any disability,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; DISABILITY STATUS - Civilian grandchildren under 18 years living with a grandparent householder - With any disability,Total; Estimate; MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2015 INFLATION-ADJUSTED DOLLARS) FOR FAMILIES WITH GRANDPARENT HOUSEHOLDERS AND/OR SPOUSES - Median income (dollars),Total; Margin of Error; MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2015 INFLATION-ADJUSTED DOLLARS) FOR FAMILIES WITH GRANDPARENT HOUSEHOLDERS AND/OR SPOUSES - Median income (dollars),With grandparent responsible  - Total; Estimate; MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2015 INFLATION-ADJUSTED DOLLARS) FOR FAMILIES WITH GRANDPARENT HOUSEHOLDERS AND/OR SPOUSES - Median income (dollars),With grandparent responsible  - Total; Margin of Error; MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2015 INFLATION-ADJUSTED DOLLARS) FOR FAMILIES WITH GRANDPARENT HOUSEHOLDERS AND/OR SPOUSES - Median income (dollars),With grandparent responsible  - Grandchildren with no parent present; Estimate; MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2015 INFLATION-ADJUSTED DOLLARS) FOR FAMILIES WITH GRANDPARENT HOUSEHOLDERS AND/OR SPOUSES - Median income (dollars),With grandparent responsible  - Grandchildren with no parent present; Margin of Error; MEDIAN FAMILY INCOME IN THE PAST 12 MONTHS (IN 2015 INFLATION-ADJUSTED DOLLARS) FOR FAMILIES WITH GRANDPARENT HOUSEHOLDERS AND/OR SPOUSES - Median income (dollars),Total; Estimate; Grandchildren under 18 years living with a grandparent householder,Total; Margin of Error; Grandchildren under 18 years living with a grandparent householder,With grandparent responsible  - Total; Estimate; Grandchildren under 18 years living with a grandparent householder,With grandparent responsible  - Total; Margin of Error; Grandchildren under 18 years living with a grandparent householder,With grandparent responsible  - Grandchildren with no parent present; Estimate; Grandchildren under 18 years living with a grandparent householder,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; Grandchildren under 18 years living with a grandparent householder,"Total; Estimate; Grandchildren under 18 years living with a grandparent householder - PUBLIC ASSISTANCE IN THE PAST 12 MONTHS - Grandchildren living in households with Supplemental Security Income (SSI), cash public assistance income, or Food Stamp/SNAP benefits","Total; Margin of Error; Grandchildren under 18 years living with a grandparent householder - PUBLIC ASSISTANCE IN THE PAST 12 MONTHS - Grandchildren living in households with Supplemental Security Income (SSI), cash public assistance income, or Food Stamp/SNAP benefits","With grandparent responsible  - Total; Estimate; Grandchildren under 18 years living with a grandparent householder - PUBLIC ASSISTANCE IN THE PAST 12 MONTHS - Grandchildren living in households with Supplemental Security Income (SSI), cash public assistance income, or Food Stamp/SNAP benefits","With grandparent responsible  - Total; Margin of Error; Grandchildren under 18 years living with a grandparent householder - PUBLIC ASSISTANCE IN THE PAST 12 MONTHS - Grandchildren living in households with Supplemental Security Income (SSI), cash public assistance income, or Food Stamp/SNAP benefits","With grandparent responsible  - Grandchildren with no parent present; Estimate; Grandchildren under 18 years living with a grandparent householder - PUBLIC ASSISTANCE IN THE PAST 12 MONTHS - Grandchildren living in households with Supplemental Security Income (SSI), cash public assistance income, or Food Stamp/SNAP benefits","With grandparent responsible  - Grandchildren with no parent present; Margin of Error; Grandchildren under 18 years living with a grandparent householder - PUBLIC ASSISTANCE IN THE PAST 12 MONTHS - Grandchildren living in households with Supplemental Security Income (SSI), cash public assistance income, or Food Stamp/SNAP benefits",Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Income in the past 12 months below poverty level,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Income in the past 12 months below poverty level,With grandparent responsible  - Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Income in the past 12 months below poverty level,With grandparent responsible  - Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Income in the past 12 months below poverty level,With grandparent responsible  - Grandchildren with no parent present; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Income in the past 12 months below poverty level,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Income in the past 12 months below poverty level,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Income in the past 12 months at or above poverty level,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Income in the past 12 months at or above poverty level,With grandparent responsible  - Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Income in the past 12 months at or above poverty level,With grandparent responsible  - Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Income in the past 12 months at or above poverty level,With grandparent responsible  - Grandchildren with no parent present; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Income in the past 12 months at or above poverty level,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Income in the past 12 months at or above poverty level,Total; Estimate; Grandchildren under 18 years living with a grandparent householder in occupied housing units,Total; Margin of Error; Grandchildren under 18 years living with a grandparent householder in occupied housing units,With grandparent responsible  - Total; Estimate; Grandchildren under 18 years living with a grandparent householder in occupied housing units,With grandparent responsible  - Total; Margin of Error; Grandchildren under 18 years living with a grandparent householder in occupied housing units,With grandparent responsible  - Grandchildren with no parent present; Estimate; Grandchildren under 18 years living with a grandparent householder in occupied housing units,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; Grandchildren under 18 years living with a grandparent householder in occupied housing units,Total; Estimate; Grandchildren under 18 years living with a grandparent householder in occupied housing units - HOUSING TENURE - In owner-occupied housing units,Total; Margin of Error; Grandchildren under 18 years living with a grandparent householder in occupied housing units - HOUSING TENURE - In owner-occupied housing units,With grandparent responsible  - Total; Estimate; Grandchildren under 18 years living with a grandparent householder in occupied housing units - HOUSING TENURE - In owner-occupied housing units,With grandparent responsible  - Total; Margin of Error; Grandchildren under 18 years living with a grandparent householder in occupied housing units - HOUSING TENURE - In owner-occupied housing units,With grandparent responsible  - Grandchildren with no parent present; Estimate; Grandchildren under 18 years living with a grandparent householder in occupied housing units - HOUSING TENURE - In owner-occupied housing units,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; Grandchildren under 18 years living with a grandparent householder in occupied housing units - HOUSING TENURE - In owner-occupied housing units,Total; Estimate; Grandchildren under 18 years living with a grandparent householder in occupied housing units - HOUSING TENURE - In renter-occupied housing units,Total; Margin of Error; Grandchildren under 18 years living with a grandparent householder in occupied housing units - HOUSING TENURE - In renter-occupied housing units,With grandparent responsible  - Total; Estimate; Grandchildren under 18 years living with a grandparent householder in occupied housing units - HOUSING TENURE - In renter-occupied housing units,With grandparent responsible  - Total; Margin of Error; Grandchildren under 18 years living with a grandparent householder in occupied housing units - HOUSING TENURE - In renter-occupied housing units,With grandparent responsible  - Grandchildren with no parent present; Estimate; Grandchildren under 18 years living with a grandparent householder in occupied housing units - HOUSING TENURE - In renter-occupied housing units,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; Grandchildren under 18 years living with a grandparent householder in occupied housing units - HOUSING TENURE - In renter-occupied housing units,Total; Estimate; UNITS IN STRUCTURE - In 1-unit structures,Total; Margin of Error; UNITS IN STRUCTURE - In 1-unit structures,With grandparent responsible  - Total; Estimate; UNITS IN STRUCTURE - In 1-unit structures,With grandparent responsible  - Total; Margin of Error; UNITS IN STRUCTURE - In 1-unit structures,With grandparent responsible  - Grandchildren with no parent present; Estimate; UNITS IN STRUCTURE - In 1-unit structures,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; UNITS IN STRUCTURE - In 1-unit structures,Total; Estimate; UNITS IN STRUCTURE - In 2-or-more-unit structures,Total; Margin of Error; UNITS IN STRUCTURE - In 2-or-more-unit structures,With grandparent responsible  - Total; Estimate; UNITS IN STRUCTURE - In 2-or-more-unit structures,With grandparent responsible  - Total; Margin of Error; UNITS IN STRUCTURE - In 2-or-more-unit structures,With grandparent responsible  - Grandchildren with no parent present; Estimate; UNITS IN STRUCTURE - In 2-or-more-unit structures,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; UNITS IN STRUCTURE - In 2-or-more-unit structures,Total; Estimate; UNITS IN STRUCTURE - In mobile homes and all other types of units,Total; Margin of Error; UNITS IN STRUCTURE - In mobile homes and all other types of units,With grandparent responsible  - Total; Estimate; UNITS IN STRUCTURE - In mobile homes and all other types of units,With grandparent responsible  - Total; Margin of Error; UNITS IN STRUCTURE - In mobile homes and all other types of units,With grandparent responsible  - Grandchildren with no parent present; Estimate; UNITS IN STRUCTURE - In mobile homes and all other types of units,With grandparent responsible  - Grandchildren with no parent present; Margin of Error; UNITS IN STRUCTURE - In mobile homes and all other types of units
0400000US01,01,Alabama,116990,7692,71696,4843,33034,3288,37.1,2.4,35.1,3.1,24.0,4.7,35.0,2.6,33.9,3.4,35.9,4.5,27.9,2.5,31.0,3.1,40.1,5.3,96.4,1.0,97.3,1.0,98.3,1.4,53.6,3.0,55.3,4.0,N,N,41.1,3.0,40.6,4.1,N,N,0.7,0.6,0.3,0.3,N,N,0.1,0.2,0.0,0.1,N,N,0.0,0.1,0.0,0.2,N,N,0.9,0.5,1.1,0.7,N,N,3.6,1.0,2.7,1.0,1.7,1.4,4.4,1.6,3.9,2.1,6.9,4.1,50.8,3.2,52.6,4.4,53.0,6.0,99.6,0.5,99.9,0.2,99.8,0.4,0.4,0.5,0.1,0.2,0.2,0.4,116990,7692,71696,4843,33034,3288,8.1,1.5,10.7,2.3,16.2,4.3,46445,3902,39751,3160,31259,3933,116990,7692,71696,4843,33034,3288,53.9,3.2,52.6,3.9,43.2,5.8,29.8,3.2,34.5,4.3,35.6,6.1,70.2,3.2,65.5,4.3,64.4,6.1,116990,7692,71696,4843,33034,3288,75.1,2.9,73.0,4.3,72.2,5.3,24.9,2.9,27.0,4.3,27.8,5.3,72.4,3.1,71.6,3.8,65.6,6.0,7.9,1.7,8.9,2.5,9.9,3.8,19.7,3.1,19.5,3.6,24.5,6.0
0400000US04,04,Arizona,145802,9278,76212,6025,22217,3471,42.1,2.0,39.9,3.0,21.6,4.4,34.4,1.5,34.5,2.3,39.4,5.0,23.6,1.8,25.7,2.6,38.9,5.1,93.3,1.2,93.7,1.4,94.4,2.5,60.9,2.9,61.5,4.0,61.0,5.9,5.4,1.3,5.5,1.8,6.1,4.9,15.5,1.7,16.3,2.8,15.2,4.1,1.2,0.7,0.6,0.5,0.5,0.6,0.1,0.1,0.1,0.1,0.2,0.3,10.2,2.4,9.6,2.4,11.4,4.9,6.7,1.2,6.3,1.4,5.6,2.5,47.0,2.9,47.8,4.2,50.7,6.5,28.9,2.6,28.1,3.7,27.1,5.7,98.8,0.5,99.5,0.4,99.4,0.8,1.2,0.5,0.5,0.4,0.6,0.8,145802,9278,76212,6025,22217,3471,3.7,1.0,3.9,1.3,5.7,2.9,54669,3433,50930,2950,37188,9406,145802,9278,76212,6025,22217,3471,52.3,3.0,52.5,4.1,41.5,7.5,25.1,3.0,29.2,3.7,37.5,7.6,74.9,3.0,70.8,3.7,62.5,7.6,145802,9278,76212,6025,22217,3471,69.0,3.2,64.3,4.7,57.9,7.0,31.0,3.2,35.7,4.7,42.1,7.0,80.2,2.3,79.6,3.2,74.2,6.2,7.6,1.6,8.3,2.2,13.5,4.9,12.2,2.2,12.1,2.7,12.3,4.3
0400000US05,05,Arkansas,68398,5965,47905,4940,20588,2757,36.8,3.7,36.4,4.5,23.1,5.7,33.1,2.8,32.8,3.5,31.7,6.7,30.1,3.4,30.9,4.2,45.2,7.4,93.7,1.9,92.5,2.5,90.2,4.7,61.2,4.0,59.5,5.1,N,N,28.5,4.4,30.5,5.8,N,N,0.1,0.1,0.1,0.2,N,N,0.8,0.7,1.0,1.0,N,N,0.1,0.2,0.1,0.3,N,N,3.1,2.3,1.3,0.9,N,N,6.3,1.9,7.5,2.5,9.8,4.7,7.3,2.8,5.4,2.2,3.1,2.7,57.5,4.0,55.6,5.1,54.4,6.2,98.9,1.0,98.6,1.3,97.8,2.7,1.1,1.0,1.4,1.3,2.2,2.7,68398,5965,47905,4940,20588,2757,7.7,1.7,8.1,2.1,7.3,2.3,41869,2924,39012,3251,30583,4242,68398,5965,47905,4940,20588,2757,51.0,4.5,52.1,5.3,34.4,6.1,31.8,4.7,33.9,6.1,31.7,6.9,68.2,4.7,66.1,6.1,68.3,6.9,68398,5965,47905,4940,20588,2757,66.8,4.8,65.2,5.6,71.7,7.0,33.2,4.8,34.8,5.6,28.3,7.0,74.8,3.8,75.5,4.6,73.7,6.7,7.9,2.6,8.9,3.1,10.4,5.3,17.3,3.0,15.6,3.7,15.9,5.0
0400000US06,06,California,801419,18840,289402,12306,70194,6510,49.1,1.1,44.4,1.6,21.7,2.7,30.5,0.8,31.4,1.5,34.2,3.1,20.4,0.9,24.2,1.5,44.0,4.0,90.8,0.7,89.5,1.3,89.0,2.8,54.2,1.2,55.6,2.0,56.5,4.0,7.8,0.6,9.5,1.1,15.2,2.7,1.3,0.2,1.7,0.4,2.3,1.0,6.4,0.5,4.1,0.7,2.9,1.2,0.9,0.3,0.7,0.4,0.4,0.3,20.3,1.1,18.0,1.7,11.7,2.7,9.2,0.7,10.5,1.3,11.0,2.8,63.6,1.1,58.9,1.7,44.3,4.3,17.1,0.8,21.1,1.4,29.6,4.1,96.6,0.4,96.6,0.7,95.5,1.5,3.4,0.4,3.4,0.7,4.5,1.5,801419,18840,289402,12306,70194,6510,3.2,0.3,4.2,0.6,5.9,1.3,68715,1417,60261,2108,46828,3181,801419,18840,289402,12306,70194,6510,44.4,1.2,47.3,2.4,38.0,4.2,16.2,1.1,19.4,2.1,27.9,4.4,83.8,1.1,80.6,2.1,72.1,4.4,801419,18840,289402,12306,70194,6510,61.1,1.4,58.6,2.5,55.8,4.4,38.9,1.4,41.4,2.5,44.2,4.4,80.3,1.0,78.7,2.0,71.4,4.4,15.6,0.9,16.8,1.7,21.8,3.7,4.1,0.6,4.5,1.1,6.8,2.9
